Symbol,SymbolID,SymbolValue,Exchange,ShortName,PrimarySymbol,CompanyId,StandardName,LastPrice,LastVolume,MarketCap,StockType,StyleBox,StyleScore,SizeScore,FinancialHealthGrade,GrowthGrade,GrowthScore,EconomySphereCode,ProfitabilityGrade,ValueScore,IsShortable,ListingDate,SectorName,IndustryGroupName,IndustryName,SectorETF,IndustryGroupETF,IndustryETF,DollarVolume,QCSymbol,QCSymbolID,NewsSourceSymbol
DCPH WO9FGTL2I89X,DCPH WO9FGTL2I89X,DCPH,NAS,Deciphera Pharmaceuticals,DCPH,0C0000BBRK,Deciphera Pharmaceuticals Inc,15.83,563444,1.28E+09,8,8,192.27067,-22.03358,B,A,46.72967,2,F,37.95367,Yes,2017-09-28,Healthcare,DrugManufacturers,DrugManufacturersSpecialtyAndGeneric,XLV,PJP,PJP,8.92E+06,DCPH,DCPH WO9FGTL2I89X,DCPH.BenzingaNews WO9FGTL2I89W
ROKU WO9FGTL2I89X,ROKU WO9FGTL2I89X,ROKU,NAS,Roku,ROKU,0C0000BBRH,Roku Inc,102.88,7338692,1.37E+10,8,6,246.84758,136.15917,C,B,57.50304,3,F,33.41865,Yes,2017-09-28,CommunicationServices,MediaDiversified,Entertainment,XLC,XLC,XLC,7.55E+08,ROKU,ROKU WO9FGTL2I89X,ROKU.BenzingaNews WO9FGTL2I89W
PQG WOAEWWY8KZFP,PQG WOAEWWY8KZFP,ECVT,NYS,Ecovyst,ECVT,0C0000AKM4,Ecovyst Inc,9.88,557110,1.11E+09,3,8,138.43132,-15.3001,C,D,53.05545,1,F,56.16893,Yes,2017-09-29,BasicMaterials,Chemicals,SpecialtyChemicals,XLB,XLB,XLB,5.50E+06,PQG,PQG WOAEWWY8KZFP,PQG.BenzingaNews WOAEWWY8KZFO
RYTM WOGBLH591IED,RYTM WOGBLH591IED,RYTM,NAS,Rhythm Pharmaceuticals,RYTM,0C0000AQ1M,Rhythm Pharmaceuticals Inc,42.94,973851,2.80E+09,4,8,125.91624,16.03909,B,None,28.14902,2,F,34.02624,Yes,2017-10-05,Healthcare,Biotechnology,Biotechnology,XLV,IBB,IBB,4.18E+07,RYTM,RYTM WOGBLH591IED,RYTM.BenzingaNews WOGBLH591IEC
CARG WON7Q4PFKSIT,CARG WON7Q4PFKSIT,CARG,NAS,CarGurus,CARG,0C0000BBZD,CarGurus Inc,23.54,1263999,2.66E+09,3,8,189.71841,30.58031,B,A,50.4907,1,D,42.27832,Yes,2017-10-12,ConsumerCyclical,VehiclesAndParts,AutoAndTruckDealerships,XLY,CARZ,CARZ,2.98E+07,CARG,CARG WON7Q4PFKSIT,CARG.BenzingaNews WON7Q4PFKSIS
KIDS WON7Q4PFKSIT,KIDS WON7Q4PFKSIT,KIDS,NAS,OrthoPediatrics,KIDS,0C0000B4HF,OrthoPediatrics Corp,32.1,142798,7.27E+08,8,9,225.67298,-40.17981,B,C,58.87164,2,F,42.71931,Yes,2017-10-12,Healthcare,MedicalDevicesAndInstruments,MedicalDevices,XLV,IHI,IHI,4.58E+06,KIDS,KIDS WON7Q4PFKSIT,KIDS.BenzingaNews WON7Q4PFKSIS
CATC WOT4EOWG1BHH,CATC WOT4EOWG1BHH,CATC,NAS,Cambridge,CATC,0C00000EHD,Cambridge Bancorp,70.85,55263,5.52E+08,3,7,57.65394,-65.91717,C,C,35.85714,1,D,56.80891,Yes,2017-10-18,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,3.92E+06,CATC,CATC WOT4EOWG1BHH,CATC.BenzingaNews WOT4EOWG1BHG
RMBL WOU3US9M42N9,RMBL WOU3US9M42N9,RMBL,NAS,RumbleON,RMBL,0C0000AOXA,RumbleON Inc,7.32,543095,2.73E+08,4,7,-168.56551,-154.00675,D,F,9.44973,1,F,80.35815,Yes,2017-10-19,ConsumerCyclical,VehiclesAndParts,AutoAndTruckDealerships,XLY,CARZ,CARZ,3.98E+06,RMBL,RMBL WOU3US9M42N9,RMBL.BenzingaNews WOU3US9M42N8
MDB WOU3US9M42N9,MDB WOU3US9M42N9,MDB,NAS,MongoDB,MDB,0C0000BC2E,MongoDB Inc,419.24,2377016,3.03E+10,8,6,462.64369,175.53647,B,A,103.54875,3,F,25.92676,Yes,2017-10-19,Technology,Software,SoftwareInfrastructure,XLK,IGV,IGV,9.97E+08,MDB,MDB WOU3US9M42N9,MDB.BenzingaNews WOU3US9M42N8
MBIN WP0ZZFTSNCRP,MBIN WP0ZZFTSNCRP,MBIN,NAS,Merchants Bancorp,MBIN,0C0000BC47,Merchants Bancorp,39.99,165813,1.74E+09,3,8,134.72929,0.29237,D,B,65.19367,1,C,69.12469,Yes,2017-10-26,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,6.63E+06,MBIN,MBIN WP0ZZFTSNCRP,MBIN.BenzingaNews WP0ZZFTSNCRO
EYE WP0ZZFTSNCRP,EYE WP0ZZFTSNCRP,EYE,NAS,National Vision Holdings,EYE,0C0000BC7H,National Vision Holdings Inc,20.31,1270262,1.54E+09,3,8,142.9762,1.14957,C,C,42.06309,1,C,44.17292,Yes,2017-10-26,ConsumerCyclical,RetailCyclical,SpecialtyRetail,XLY,XRT,XRT,2.58E+07,EYE,EYE WP0ZZFTSNCRP,EYE.BenzingaNews WP0ZZFTSNCRO
FNKO WP7W43DZ6MW5,FNKO WP7W43DZ6MW5,FNKO,NAS,Funko,FNKO,0C0000BCEX,Funko Inc,7.13,520978,3.76E+08,4,8,127.22778,-81.34492,C,C,61.44066,1,D,67.02825,Yes,2017-11-02,ConsumerCyclical,TravelAndLeisure,Leisure,XLY,PEJ,PEJ,3.71E+06,FNKO,FNKO WP7W43DZ6MW5,FNKO.BenzingaNews WP7W43DZ6MW4
ACMR WP8VK6R59E1X,ACMR WP8VK6R59E1X,ACMR,NAS,ACM Research,ACMR,0C0000BBYT,ACM Research Inc,17.89,785363,1.08E+09,3,9,259.72541,-20.95688,C,A,76.90259,3,D,53.23037,Yes,2017-11-03,Technology,Semiconductors,SemiconductorEquipmentAndMaterials,XLK,SOXX,SMH,1.41E+07,ACMR,ACMR WP8VK6R59E1X,ACMR.BenzingaNews WP8VK6R59E1W
CBTX WPDSSNKZN5UT,CBTX WPDSSNKZN5UT,STEL,NYS,Stellar Bancorp,STEL,0C0000BCKN,Stellar Bancorp Inc,28.11,235821,1.46E+09,3,7,86.07375,-7.61579,C,B,44.05153,1,D,58.72728,Yes,2017-11-08,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,6.63E+06,CBTX,CBTX WPDSSNKZN5UT,CBTX.BenzingaNews WPDSSNKZN5US
MCB WPDSSNKZN5UT,MCB WPDSSNKZN5UT,MCB,NYS,Metropolitan Bank Holding,MCB,0C00008RJJ,Metropolitan Bank Holding Corp,52.17,307232,5.83E+08,3,7,15.33309,-70.73619,D,B,48.29037,1,C,78.58797,Yes,2017-11-08,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,1.60E+07,MCB,MCB WPDSSNKZN5UT,MCB.BenzingaNews WPDSSNKZN5US
APLS WPES8QY5PX0L,APLS WPES8QY5PX0L,APLS,NAS,Apellis Pharmaceuticals,APLS,0C0000B0DI,Apellis Pharmaceuticals Inc,52.18,14797316,6.24E+09,7,9,344.80262,81.84136,C,A,75.56314,2,F,33.1031,Yes,2017-11-09,Healthcare,Biotechnology,Biotechnology,XLV,IBB,IBB,7.72E+08,APLS,APLS WPES8QY5PX0L,APLS.BenzingaNews WPES8QY5PX0K
BAND WPFROUBBSO6D,BAND WPFROUBBSO6D,BAND,NAS,Bandwidth,BAND,0C0000BCKO,Bandwidth Inc,12.7,547612,3.47E+08,8,7,63.88771,-93.06607,D,B,50.99214,3,D,70.5673,Yes,2017-11-10,Technology,Software,SoftwareInfrastructure,XLK,IGV,IGV,6.95E+06,BAND,BAND WPFROUBBSO6D,BAND.BenzingaNews WPFROUBBSO6C
SCPH WPMNTHVIBYAT,SCPH WPMNTHVIBYAT,SCPH,NAS,scPharmaceuticals,SCPH,0C0000BCQZ,scPharmaceuticals Inc,5.82,252568,2.04E+08,4,8,102.76562,-115.88082,C,None,25.76024,2,F,36.74988,Yes,2017-11-17,Healthcare,Biotechnology,Biotechnology,XLV,IBB,IBB,1.47E+06,SCPH,SCPH WPMNTHVIBYAT,SCPH.BenzingaNews WPMNTHVIBYAS
CNNE WPPM5RZ0K7S5,CNNE WPPM5RZ0K7S5,CNNE,NYS,Cannae Holdings,CNNE,0C0000BD5F,Cannae Holdings Inc,19.82,744119,1.40E+09,4,7,39.17649,-7.34998,B,D,34.90631,1,D,59.93851,Yes,2017-11-20,ConsumerCyclical,Restaurants,Restaurants,XLY,XLY,XLY,1.47E+07,CNNE,CNNE WPPM5RZ0K7S5,CNNE.BenzingaNews WPPM5RZ0K7S4
CEIX WPYH6M9J9085,CEIX WPYH6M9J9085,CEIX,NYS,CONSOL Energy,CEIX,0C0000BD2D,CONSOL Energy Inc,97.45,592142,3.04E+09,1,9,204.73869,45.79977,C,C,92.96397,3,C,81.43462,Yes,2017-11-29,Energy,OtherEnergySources,ThermalCoal,XLE,QCLN,XME,5.77E+07,CEIX,CEIX WPYH6M9J9085,CEIX.BenzingaNews WPYH6M9J9084
FG WQ0G2SZVEIJP,FG WQ0G2SZVEIJP,FG,NYS,F&G Annuities & Life,FG,0C0000CS60,F&G Annuities & Life Inc,45.95,253503,5.55E+09,2,7,-63.23628,74.2547,D,None,21.95025,1,None,69.59853,Yes,2017-12-01,FinancialServices,Insurance,InsuranceLife,XLF,KIE,KIE,1.16E+07,FG,FG WQ0G2SZVEIJP,FG.BenzingaNews WQ0G2SZVEIJO
QTRX WQ6CRD6VV1ID,QTRX WQ6CRD6VV1ID,QTRX,NAS,Quanterix,QTRX,0C0000BD15,Quanterix Corp,25.21,327260,9.46E+08,4,8,173.47944,-27.23383,C,C,43.36731,2,F,38.74102,Yes,2017-12-07,Healthcare,MedicalDevicesAndInstruments,MedicalDevices,XLV,IHI,IHI,8.25E+06,QTRX,QTRX WQ6CRD6VV1ID,QTRX.BenzingaNews WQ6CRD6VV1IC
MVBF WQ6CRD6VV1ID,MVBF WQ6CRD6VV1ID,MVBF,NAS,MVB Financial,MVBF,0C000008IJ,MVB Financial Corp,22.5,71968,2.90E+08,3,7,82.83704,-100.56744,D,C,49.53037,1,D,64.92089,Yes,2017-12-07,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,1.62E+06,MVBF,MVBF WQ6CRD6VV1ID,MVBF.BenzingaNews WQ6CRD6VV1IC
DNLI WQ7C7GK1XSO5,DNLI WQ7C7GK1XSO5,DNLI,NAS,Denali Therapeutics,DNLI,0C0000BD43,Denali Therapeutics Inc,23.18,1862550,3.17E+09,4,9,207.24855,32.41991,B,D,53.33553,2,F,41.25192,Yes,2017-12-08,Healthcare,Biotechnology,Biotechnology,XLV,IBB,IBB,4.32E+07,DNLI,DNLI WQ7C7GK1XSO5,DNLI.BenzingaNews WQ7C7GK1XSO4
AMEH WQ7C7GK1XSO5,AMEH WQ7C7GK1XSO5,AMEH,NAS,Apollo Medical Hlgs,AMEH,0C00000ZCC,Apollo Medical Holdings Inc,36.94,450280,1.62E+09,1,9,221.76612,1.93911,C,B,57.44052,2,C,42.15096,Yes,2017-12-08,Healthcare,HealthcareProvidersAndServices,MedicalCareFacilities,XLV,IHF,IHF,1.66E+07,AMEH,AMEH WQ7C7GK1XSO5,AMEH.BenzingaNews WQ7C7GK1XSO4
TRMD WQAAJQNK625H,TRMD WQAAJQNK625H,TRMD,CSE,TORM,TRMD A,0C000009BB,TORM PLC,27.42,587490,2.35E+09,0,5,133.56065,100.73201,F,D,85.3607,3,F,88.96768,Yes,2017-12-11,Energy,OilAndGas,OilAndGasMidstream,XLE,XLE,AMLP,1.61E+07,TRMD,TRMD WQAAJQNK625H,TRMD.BenzingaNews WQAAJQNK625G
NMRK WQD8W0R2EBMT,NMRK WQD8W0R2EBMT,NMRK,NAS,Newmark Group,NMRK,0C0000BCR0,Newmark Group Inc,9.99,1875198,1.71E+09,3,7,-13.06609,-1.0641,C,C,34.71979,1,A,71.28886,Yes,2017-12-14,RealEstate,RealEstate,RealEstateServices,XLRE,IYR,IYR,1.87E+07,NMRK,NMRK WQD8W0R2EBMT,NMRK.BenzingaNews WQD8W0R2EBMS
LBRT WR5SUQCYM7AD,LBRT WR5SUQCYM7AD,LBRT,NYS,Liberty Energy,LBRT,0C0000B7NI,Liberty Energy Inc,18.49,2547490,3.10E+09,5,7,96.69584,47.55714,C,C,68.79152,3,D,81.12156,Yes,2018-01-12,Energy,OilAndGas,OilAndGasEquipmentAndServices,XLE,XLE,XES,4.71E+07,LBRT,LBRT WR5SUQCYM7AD,LBRT.BenzingaNews WR5SUQCYM7AC
ADT WRCOZDX55HET,ADT WRCOZDX55HET,ADT,NYS,ADT,ADT,0C0000BDQ0,ADT Inc,6.82,3819063,6.34E+09,2,7,57.43532,75.83788,C,C,39.12324,3,F,60.12329,Yes,2018-01-19,Industrials,BusinessServices,SecurityAndProtectionServices,XLI,IYC,HACK,2.60E+07,ADT,ADT WRCOZDX55HET,ADT.BenzingaNews WRCOZDX55HES
COLD WRCOZDX55HET,COLD WRCOZDX55HET,COLD,NYS,Americold Realty Trust,COLD,0C00004B69,Americold Realty Trust Inc,30.46,1956908,8.44E+09,5,9,202.3359,98.82732,B,C,48.01239,1,D,37.01365,Yes,2018-01-19,RealEstate,REITs,REITIndustrial,XLRE,VNQ,IYR,5.96E+07,COLD,COLD WRCOZDX55HET,COLD.BenzingaNews WRCOZDX55HES
PAGS WRHM7UQZJ97P,PAGS WRHM7UQZJ97P,PAGS,NYS,PagSeguro Digital,PAGS,0C0000BDRM,PagSeguro Digital Ltd,11.11,3965136,3.55E+09,0,5,137.5333,156.25779,C,B,53.07013,3,D,55.57565,Yes,2018-01-24,Technology,Software,SoftwareInfrastructure,XLK,IGV,IGV,4.41E+07,PAGS,PAGS WRHM7UQZJ97P,PAGS.BenzingaNews WRHM7UQZJ97O
LAC WRILNY45M0DH,LAC WRILNY45M0DH,LAC,TSE,Lithium Americas,LAAC,0C000015OZ,Lithium Americas (Argentina) Corp,6.6,3652986,1.00E+09,0,9,350.16826,54.67766,B,None,99.8632,1,F,56.14185,Yes,2018-01-25,BasicMaterials,MetalsAndMining,OtherIndustrialMetalsAndMining,XLB,XME,XME,2.41E+07,LAC,LAC WRILNY45M0DH,LAC.BenzingaNews WRILNY45M0DG
GTES WRILNY45M0DH,GTES WRILNY45M0DH,GTES,NYS,Gates Industrial Corp,GTES,0C0000BDRN,Gates Industrial Corp PLC,12.59,3323754,3.30E+09,0,7,69.44193,46.74597,B,C,43.87799,3,D,62.22658,Yes,2018-01-25,Industrials,IndustrialProducts,SpecialtyIndustrialMachinery,XLI,XLI,XLI,4.18E+07,GTES,GTES WRILNY45M0DH,GTES.BenzingaNews WRILNY45M0DG
AGS WRJL41HBORJ9,AGS WRJL41HBORJ9,AGS,NYS,PlayAGS,AGS,0C0000BDO2,PlayAGS Inc,7.9,229823,2.92E+08,3,8,159.2463,-91.69559,C,D,51.88679,1,F,50.40365,Yes,2018-01-26,ConsumerCyclical,TravelAndLeisure,Gambling,XLY,PEJ,BJK,1.82E+06,AGS,AGS WRJL41HBORJ9,AGS.BenzingaNews WRJL41HBORJ8
CLNC WRPHSLOC5AHX,CLNC WRPHSLOC5AHX,BRSP,NYS,BrightSpire Capital,BRSP,0C0000BE5W,BrightSpire Capital Inc,7.59,1048708,9.72E+08,4,7,-14.54753,-29.93129,C,D,38.18796,1,F,75.08417,Yes,2018-02-01,RealEstate,REITs,REITMortgage,XLRE,VNQ,MORT,7.96E+06,CLNC,CLNC WRPHSLOC5AHX,CLNC.BenzingaNews WRPHSLOC5AHW
CAAP WRPHSLOC5AHX,CAAP WRPHSLOC5AHX,CAAP,NYS,Corporacion America,CAAP,0C0000BE06,Corporacion America Airports SA,15.63,200855,4.07E+09,0,6,270.73987,170.94267,C,D,70.73498,3,F,42.25601,Yes,2018-02-01,Industrials,Transportation,AirportsAndAirServices,XLI,IYT,IYT,3.14E+06,CAAP,CAAP WRPHSLOC5AHX,CAAP.BenzingaNews WRPHSLOC5AHW
WHD WRWDX98IOKMD,WHD WRWDX98IOKMD,WHD,NYS,Cactus,WHD,0C0000BE0A,Cactus Inc,43.72,608242,2.88E+09,5,9,217.39405,37.04981,B,D,63.28139,3,D,48.95733,Yes,2018-02-08,Energy,OilAndGas,OilAndGasEquipmentAndServices,XLE,XLE,XES,2.66E+07,WHD,WHD WRWDX98IOKMD,WHD.BenzingaNews WRWDX98IOKMC
EOLS WRWDX98IOKMD,EOLS WRWDX98IOKMD,EOLS,NAS,Evolus,EOLS,0C0000BDYP,Evolus Inc,9.91,473375,5.65E+08,8,9,291.592,-56.94586,C,B,71.89807,2,F,41.18867,Yes,2018-02-08,Healthcare,DrugManufacturers,DrugManufacturersSpecialtyAndGeneric,XLV,PJP,PJP,4.69E+06,EOLS,EOLS WRWDX98IOKMD,EOLS.BenzingaNews WRWDX98IOKMC
VCTR WRWDX98IOKMD,VCTR WRWDX98IOKMD,VCTR,NAS,Victory Capital Holdings,VCTR,0C0000BDYJ,Victory Capital Holdings Inc,34.71,701133,2.27E+09,3,7,46.47129,20.9684,B,B,46.9694,1,A,70.39067,Yes,2018-02-08,FinancialServices,AssetManagement,AssetManagement,XLF,IAI,IAI,2.43E+07,VCTR,VCTR WRWDX98IOKMD,VCTR.BenzingaNews WRWDX98IOKMC
CDLX WRXDDCLORBS5,CDLX WRXDDCLORBS5,CDLX,NAS,Cardlytics,CDLX,0C0000BE09,Cardlytics Inc,8.92,817674,3.38E+08,4,7,20.63262,-89.61208,D,C,22.4761,3,F,51.60339,Yes,2018-02-09,CommunicationServices,MediaDiversified,AdvertisingAgencies,XLC,XLC,XLC,7.29E+06,CDLX,CDLX WRXDDCLORBS5,CDLX.BenzingaNews WRXDDCLORBS4
OMAD WSE3YXTK25ID,OMAD WSE3YXTK25ID,PACK,NYS,Ranpak Hldgs,PACK,0C0000BCKM,Ranpak Holdings Corp,5.12,588032,4.17E+08,4,7,-4.71005,-84.42851,C,D,22.07573,1,F,56.79951,Yes,2018-02-26,ConsumerCyclical,PackagingAndContainers,PackagingAndContainers,XLY,PKG,PKB,3.01E+06,OMAD,OMAD WSE3YXTK25ID,OMAD.BenzingaNews WSE3YXTK25IC
EAGL WSL03LDQLFMT,EAGL WSL03LDQLFMT,TH,NAS,Target Hospitality,TH,0C0000BDQI,Target Hospitality Corp,9.37,1467171,9.18E+08,3,9,326.30747,-15.22867,C,D,94.45086,3,B,56.07515,Yes,2018-03-05,Industrials,BusinessServices,SpecialtyBusinessServices,XLI,IYC,IYC,1.37E+07,EAGL,EAGL WSL03LDQLFMT,EAGL.BenzingaNews WSL03LDQLFMS
BWB WSTV4FO9A82T,BWB WSTV4FO9A82T,BWB,NAS,Bridgewater Bancshares,BWB,0C00008N9D,Bridgewater Bancshares Inc,12.49,127864,3.38E+08,3,8,103.46783,-93.07338,D,B,46.96184,1,C,57.79641,Yes,2018-03-14,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,1.60E+06,BWB,BWB WSTV4FO9A82T,BWB.BenzingaNews WSTV4FO9A82S
RCUS WSUUKJ1FCZ8L,RCUS WSUUKJ1FCZ8L,RCUS,NYS,Arcus Biosciences,RCUS,0C0000BEGO,Arcus Biosciences Inc,17.63,1866169,1.36E+09,8,8,197.24453,-16.42779,C,A,49.36756,2,F,39.49316,Yes,2018-03-15,Healthcare,Biotechnology,Biotechnology,XLV,IBB,IBB,3.29E+07,RCUS,RCUS WSUUKJ1FCZ8L,RCUS.BenzingaNews WSUUKJ1FCZ8K
ZS WSVU0MELFQED,ZS WSVU0MELFQED,ZS,NAS,Zscaler,ZS,0C0000BEGL,Zscaler Inc,216.4,3059026,3.29E+10,8,6,402.19734,174.83624,B,A,90.0102,3,F,27.38455,Yes,2018-03-16,Technology,Software,SoftwareInfrastructure,XLK,IGV,IGV,6.62E+08,ZS,ZS WSVU0MELFQED,ZS.BenzingaNews WSVU0MELFQEC
RDVTV WSVU0MELFQED,RDVTV WSVU0MELFQED,RDVT,NAS,Red Violet,RDVT,0C0000BESW,Red Violet Inc,20.09,63234,2.75E+08,8,9,214.64061,-93.71684,A,B,74.94471,3,F,61.22869,Yes,2018-03-16,Technology,Software,SoftwareApplication,XLK,IGV,IGV,1.27E+06,RDVTV,RDVTV WSVU0MELFQED,RDVTV.BenzingaNews WSVU0MELFQEC
LAZY WSVU0MELFQED,LAZY WSVU0MELFQED,LAZY,NAS,Lazydays Hldgs,LAZY,0C0000AZYP,Lazydays Holdings Inc,7.895,174136,1.00E+08,4,7,70.24053,-154.73745,D,B,55.52229,1,B,73.69453,Yes,2018-03-16,ConsumerCyclical,VehiclesAndParts,AutoAndTruckDealerships,XLY,CARZ,CARZ,1.37E+06,LAZY,LAZY WSVU0MELFQED,LAZY.BenzingaNews WSVU0MELFQEC
CBRE WSZRSZV9QR1H,CBRE WSZRSZV9QR1H,CBRE,NYS,CBRE Group,CBRE,0C0000077G,CBRE Group Inc,91.07,3159404,2.78E+10,3,5,105.59481,163.06494,B,C,38.19709,1,D,49.15659,Yes,2018-03-20,RealEstate,RealEstate,RealEstateServices,XLRE,IYR,IYR,2.88E+08,CBRE,CBRE WSZRSZV9QR1H,CBRE.BenzingaNews WSZRSZV9QR1G
LTN WT1QP6LLW9D1,LTN WT1QP6LLW9D1,BIOX,NAS,Bioceres Crop Solutions,BIOX,0C0000BE6F,Bioceres Crop Solutions Corp,13.63,144192,8.48E+08,0,9,250.87921,46.90489,B,C,56.39355,1,F,37.29688,Yes,2018-03-22,BasicMaterials,A,AgriculturalInputs,XLB,NaN,MOO,1.97E+06,LTN,LTN WT1QP6LLW9D1,LTN.BenzingaNews WT1QP6LLW9D0
DBX WT2Q59YRZ0IT,DBX WT2Q59YRZ0IT,DBX,NAS,Dropbox,DBX,0C0000BEJT,Dropbox Inc,28.94,4232788,1.00E+10,8,5,193.52722,108.72421,B,B,61.21468,3,A,50.35873,Yes,2018-03-23,Technology,Software,SoftwareInfrastructure,XLK,IGV,IGV,1.22E+08,DBX,DBX WT2Q59YRZ0IT,DBX.BenzingaNews WT2Q59YRZ0IS
OPBK WT7NDQSMCSBP,OPBK WT7NDQSMCSBP,OPBK,NAS,OP Bancorp,OPBK,0C00000Z4D,OP Bancorp,10.19,135842,1.57E+08,3,7,2.56378,-136.35787,C,B,47.89089,1,C,81.00837,Yes,2018-03-28,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,1.38E+06,OPBK,OPBK WT7NDQSMCSBP,OPBK.BenzingaNews WT7NDQSMCSBO
VICI WT7NDQSMCSBP,VICI WT7NDQSMCSBP,VICI,NYS,VICI Props,VICI,0C0000BCMT,VICI Properties Inc,31.93,9800244,3.24E+10,5,5,134.80782,176.76351,B,C,59.67903,1,D,63.39097,Yes,2018-03-28,RealEstate,REITs,REITDiversified,XLRE,VNQ,VNQ,3.13E+08,VICI,VICI WT7NDQSMCSBP,VICI.BenzingaNews WT7NDQSMCSBO
BFST WTJGQV6N9U91,BFST WTJGQV6N9U91,BFST,NAS,Business First Bancshares,BFST,0C00008N9G,Business First Bancshares Inc,23.55,80828,6.00E+08,3,7,75.30464,-60.30214,C,B,45.64115,1,C,62.69507,Yes,2018-04-09,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,1.90E+06,BFST,BFST WTJGQV6N9U91,BFST.BenzingaNews WTJGQV6N9U90
ZUO WTMF35A5I3QD,ZUO WTMF35A5I3QD,ZUO,NYS,Zuora,ZUO,0C0000BEW7,Zuora Inc,8.89,856893,1.24E+09,8,8,131.70856,-12.39734,C,C,30.13611,3,F,34.7342,Yes,2018-04-12,Technology,Software,SoftwareInfrastructure,XLK,IGV,IGV,7.62E+06,ZUO,ZUO WTMF35A5I3QD,ZUO.BenzingaNews WTMF35A5I3QC
CLBK WTUANW7I450L,CLBK WTUANW7I450L,CLBK,NAS,Columbia Financial,CLBK,0C000025OW,Columbia Financial Inc,19.33,196213,2.01E+09,3,8,161.78463,10.68265,C,B,37.07952,1,C,35.03583,Yes,2018-04-20,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,3.79E+06,CLBK,CLBK WTUANW7I450L,CLBK.BenzingaNews WTUANW7I450K
CDAY WU07CGEIKNZ9,CDAY WU07CGEIKNZ9,CDAY,NYS,Ceridian HCM Holding,CDAY,0C0000ADWC,Ceridian HCM Holding Inc,69.42,1614114,1.07E+10,8,6,316.90786,116.26471,C,C,74.45022,3,F,32.98433,Yes,2018-04-26,Technology,Software,SoftwareApplication,XLK,IGV,IGV,1.12E+08,CDAY,CDAY WU07CGEIKNZ9,CDAY.BenzingaNews WU07CGEIKNZ8
LASR WU07CGEIKNZ9,LASR WU07CGEIKNZ9,LASR,NAS,nLight,LASR,0C0000BF32,nLight Inc,14.65,263975,6.48E+08,4,7,55.29361,-48.37744,B,C,19.04615,3,F,40.51916,Yes,2018-04-26,Technology,Semiconductors,Semiconductors,XLK,SOXX,XSD,3.87E+06,LASR,LASR WU07CGEIKNZ9,LASR.BenzingaNews WU07CGEIKNZ8
GSHD WU16SJRONF51,GSHD WU16SJRONF51,GSHD,NAS,Goosehead Insurance,GSHD,0C0000BF5O,Goosehead Insurance Inc,73.38,242739,1.82E+09,8,9,352.16133,13.37381,B,B,77.18349,1,None,33.09841,Yes,2018-04-27,FinancialServices,Insurance,InsuranceDiversified,XLF,KIE,KIE,1.78E+07,GSHD,GSHD WU16SJRONF51,GSHD.BenzingaNews WU16SJRONF50
DOCU WU16SJRONF51,DOCU WU16SJRONF51,DOCU,NAS,DocuSign,DOCU,0C0000BF1N,DocuSign Inc,56.12,5015253,1.29E+10,8,6,278.79991,104.84746,B,B,80.35886,3,F,48.3473,Yes,2018-04-27,Technology,Software,SoftwareApplication,XLK,IGV,IGV,2.81E+08,DOCU,DOCU WU16SJRONF51,DOCU.BenzingaNews WU16SJRONF50
SMAR WU16SJRONF51,SMAR WU16SJRONF51,SMAR,NYS,Smartsheet,SMAR,0C0000BEZK,Smartsheet Inc,45.14,1609969,6.35E+09,8,9,350.11809,79.20775,B,B,77.1037,3,F,33.46983,Yes,2018-04-27,Technology,Software,SoftwareApplication,XLK,IGV,IGV,7.27E+07,SMAR,SMAR WU16SJRONF51,SMAR.BenzingaNews WU16SJRONF50
NVT WU54KX8CYFS5,NVT WU54KX8CYFS5,NVT,NYS,nVent Electric,NVT,0C0000BFFQ,nVent Electric PLC,59.22,1523516,9.76E+09,0,6,218.48229,173.82523,B,C,56.00803,3,B,40.99335,Yes,2018-05-01,Industrials,IndustrialProducts,ElectricalEquipmentAndParts,XLI,XLI,XLI,9.02E+07,NVT,NVT WU54KX8CYFS5,NVT.BenzingaNews WU54KX8CYFS4
INSP WU73H3YP3Y3P,INSP WU73H3YP3Y3P,INSP,NYS,Inspire Medical Systems,INSP,0C0000BFBB,Inspire Medical Systems Inc,189.89,786815,5.55E+09,8,9,383.47669,62.35583,A,A,87.02367,2,F,36.02313,Yes,2018-05-03,Healthcare,MedicalDevicesAndInstruments,MedicalDevices,XLV,IHI,IHI,1.49E+08,INSP,INSP WU73H3YP3Y3P,INSP.BenzingaNews WU73H3YP3Y3O
ROAD WU82X7BV6P9H,ROAD WU82X7BV6P9H,ROAD,NAS,Construction Partners,ROAD,0C0000BFBC,Construction Partners Inc,43.31,474164,2.28E+09,3,9,337.82557,23.82564,B,B,79.90474,3,D,38.98546,Yes,2018-05-04,Industrials,Construction,EngineeringAndConstruction,XLI,PKB,PKB,2.05E+07,ROAD,ROAD WU82X7BV6P9H,ROAD.BenzingaNews WU82X7BV6P9G
