accession_8k,ticker,oracle_source,oracle_fy,oracle_q,warm_start,latest_per_ticker,outcome,fy,q,source,correct
0001345016-24-000004,YELP,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001345016-24-000029,YELP,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001345016-24-000049,YELP,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001345016-24-000057,YELP,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001345016-25-000004,YELP,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001345016-25-000027,YELP,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001345016-25-000038,YELP,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001345016-25-000067,YELP,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001345016-26-000011,YELP,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001670592-23-000003,YETI,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001670592-23-000011,YETI,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001670592-23-000014,YETI,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001670592-23-000020,YETI,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001670592-24-000004,YETI,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001670592-24-000019,YETI,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001670592-24-000033,YETI,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001670592-24-000040,YETI,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001670592-25-000003,YETI,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001670592-25-000022,YETI,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001670592-25-000038,YETI,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001670592-25-000046,YETI,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001670592-26-000004,YETI,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001104659-23-000896,YMAB,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001104659-24-002442,YMAB,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001104659-24-029354,YMAB,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001558370-24-007047,YMAB,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001558370-24-011792,YMAB,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001558370-24-014947,YMAB,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001558370-25-000105,YMAB,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001558370-25-002102,YMAB,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001558370-25-007491,YMAB,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001558370-25-010846,YMAB,GT,2025,Q2,true,true,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001041061-23-000003,YUM,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001041061-23-000014,YUM,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001041061-23-000037,YUM,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001041061-23-000046,YUM,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001041061-24-000003,YUM,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001041061-24-000014,YUM,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001041061-24-000029,YUM,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001041061-24-000036,YUM,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001041061-25-000008,YUM,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001041061-25-000021,YUM,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001041061-25-000048,YUM,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001041061-25-000091,YUM,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001041061-26-000003,YUM,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0000877212-23-000023,ZBRA,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0000877212-23-000053,ZBRA,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0000877212-23-000123,ZBRA,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0000877212-23-000141,ZBRA,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0000877212-24-000026,ZBRA,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0000877212-24-000061,ZBRA,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0000877212-24-000149,ZBRA,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0000877212-24-000162,ZBRA,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0000877212-25-000025,ZBRA,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0000877212-25-000063,ZBRA,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0000877212-25-000129,ZBRA,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001628280-25-046567,ZBRA,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0000877212-26-000003,ZBRA,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001585521-23-000031,ZM,GT,2023,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001585521-23-000125,ZM,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001585521-23-000191,ZM,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001585521-23-000246,ZM,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001585521-24-000025,ZM,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001585521-24-000091,ZM,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001585521-24-000178,ZM,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001585521-24-000257,ZM,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001585521-25-000027,ZM,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001585521-25-000087,ZM,GT,2026,Q1,true,false,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0001585521-25-000138,ZM,GT,2026,Q2,true,false,AUTO_OK,2026,Q2,prior_periodic_projection_q1_to_q2,true
0001585521-25-000200,ZM,GT,2026,Q3,true,false,AUTO_OK,2026,Q3,prior_periodic_projection_q2_to_q3,true
0001585521-26-000026,ZM,GT,2026,Q4,true,true,AUTO_OK,2026,Q4,prior_periodic_projection_q3_to_q4,true
0001713683-23-000026,ZS,GT,2023,Q2,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001713683-23-000049,ZS,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001713683-23-000054,ZS,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001713683-23-000099,ZS,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001713683-24-000036,ZS,GT,2024,Q2,true,false,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,false
0001713683-24-000072,ZS,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001713683-24-000097,ZS,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001713683-24-000143,ZS,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001713683-25-000025,ZS,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001713683-25-000078,ZS,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001713683-25-000138,ZS,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001713683-25-000203,ZS,GT,2026,Q1,true,false,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0001713683-26-000047,ZS,GT,2026,Q2,true,true,AUTO_OK,2026,Q2,prior_periodic_projection_q1_to_q2,true
0001555280-23-000072,ZTS,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001555280-23-000148,ZTS,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001555280-23-000203,ZTS,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001555280-23-000245,ZTS,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001555280-24-000141,ZTS,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001555280-24-000247,ZTS,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001555280-24-000295,ZTS,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001555280-24-000330,ZTS,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001555280-25-000100,ZTS,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001555280-25-000201,ZTS,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001555280-25-000259,ZTS,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001555280-25-000272,ZTS,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001555280-26-000008,ZTS,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001193125-23-001510,ZYME,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001937653-23-000008,ZYME,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001937653-23-000026,ZYME,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001937653-23-000036,ZYME,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001193125-24-001850,ZYME,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001937653-24-000017,ZYME,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001937653-24-000027,ZYME,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001937653-24-000039,ZYME,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001937653-24-000049,ZYME,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001193125-25-003519,ZYME,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001937653-25-000012,ZYME,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001937653-25-000026,ZYME,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001937653-25-000047,ZYME,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001937653-25-000076,ZYME,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001193125-26-010480,ZYME,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001937653-26-000013,ZYME,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001158449-23-000201,AAP,SEC_5253,2023,Q2,true,false,AUTO_OK,2023,Q2,rule_f_advance_xbrl,true
0001158449-24-000192,AAP,SEC_5253,2024,Q2,true,false,AUTO_OK,2024,Q2,rule_f_advance_xbrl,true
0001193125-25-163855,AAP,SEC_5253,2025,Q2,true,false,AUTO_OK,2025,Q2,rule_f_advance_xbrl,true
0001158449-25-000268,AAP,SEC_5253,2025,Q2,true,false,AUTO_OK,2025,Q2,rule_f_advance_xbrl,true
0001646972-23-000071,ACI,SEC_5253,2023,Q2,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0001646972-24-000006,ACI,SEC_5253,2023,Q3,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0001646972-24-000224,ACI,SEC_5253,2024,Q2,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0001646972-25-000007,ACI,SEC_5253,2024,Q3,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0001646972-25-000059,ACI,SEC_5253,2025,Q1,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0001646972-25-000080,ACI,SEC_5253,2025,Q2,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0001646972-26-000007,ACI,SEC_5253,2025,Q3,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0001104659-23-099123,KR,SEC_5253,2023,Q2,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0001104659-23-122232,KR,SEC_5253,2023,Q3,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0001104659-24-099127,KR,SEC_5253,2024,Q2,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0001104659-24-125772,KR,SEC_5253,2024,Q3,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0001104659-25-089265,KR,SEC_5253,2025,Q2,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0001104659-25-118315,KR,SEC_5253,2025,Q3,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0001104659-26-023800,KR,SEC_5253,2025,Q4,true,true,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0000094845-24-000059,LEVI,SEC_5253,2024,Q3,true,false,AUTO_OK,2024,Q3,rule_f_direct_recent_prior,true
0001193125-25-297164,NTAP,SEC_5253,2026,Q2,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0001628280-23-030972,PSTG,SEC_5253,2024,Q2,true,false,AUTO_OK,2024,Q2,rule_f_advance_xbrl,true
0000950170-23-062067,SYNA,SEC_5253,2024,Q1,true,false,AUTO_OK,2024,Q1,rule_f_advance_xbrl,true
0000077476-23-000025,PEP,SEC_5253,2023,Q1,true,false,AUTO_OK,2023,Q1,rule_f_direct_recent_prior,true
0000077476-23-000048,PEP,SEC_5253,2023,Q2,true,false,AUTO_OK,2023,Q2,rule_f_direct_recent_prior,true
0000077476-23-000060,PEP,SEC_5253,2023,Q3,true,false,AUTO_OK,2023,Q3,rule_f_direct_recent_prior,true
0000077476-24-000019,PEP,SEC_5253,2024,Q1,true,false,AUTO_OK,2024,Q1,rule_f_direct_recent_prior,true
0000077476-24-000043,PEP,SEC_5253,2024,Q2,true,false,AUTO_OK,2024,Q2,rule_f_direct_recent_prior,true
0000077476-24-000054,PEP,SEC_5253,2024,Q3,true,false,AUTO_OK,2024,Q3,rule_f_direct_recent_prior,true
0000077476-25-000022,PEP,SEC_5253,2025,Q1,true,false,AUTO_OK,2025,Q1,rule_f_direct_recent_prior,true
0000077476-25-000046,PEP,SEC_5253,2025,Q2,true,false,AUTO_OK,2025,Q2,rule_f_direct_recent_prior,true
0000077476-25-000055,PEP,SEC_5253,2025,Q3,true,false,AUTO_OK,2025,Q3,rule_f_direct_recent_prior,true
0000077476-26-000019,PEP,SEC_5253,2026,Q1,true,true,AUTO_OK,2026,Q1,rule_f_direct_recent_prior,true
0001628280-24-050623,PLAY,SEC_5253,2024,Q3,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0001525769-25-000009,PLAY,SEC_5253,2025,Q2,true,false,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,false
0000007084-24-000010,ADM,cleaned_NR,2023,Q4,true,false,AUTO_OK,2023,Q4,rule_g_strict_direct_recent_prior_calendar,true
0000007084-24-000056,ADM,cleaned_NR,2024,Q3,true,false,AUTO_OK,2024,Q3,rule_g_strict_direct_recent_prior_calendar,true
0000015615-25-000080,MTZ,cleaned_NR,2025,Q2,true,false,AUTO_OK,2025,Q2,rule_g_strict_direct_recent_prior_calendar,true
0000015615-25-000130,MTZ,cleaned_NR,2025,Q3,true,false,AUTO_OK,2025,Q3,rule_g_strict_direct_recent_prior_calendar,true
0000016058-24-000072,CACI,cleaned_NR,2024,Q3,true,false,AUTO_OK,2024,Q3,rule_g_strict_direct_recent_prior_calendar,true
0000040545-23-000240,GE,cleaned_NR,2023,Q3,true,false,AUTO_OK,2023,Q3,rule_g_strict_direct_recent_prior_calendar,true
0000046080-26-000016,HAS,cleaned_NR,2026,Q1,true,true,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0000046765-24-000008,HP,cleaned_NR,2024,Q1,true,false,AUTO_OK,2024,Q1,rule_g_strict_direct_recent_prior_calendar,true
0000060667-23-000079,LOW,cleaned_NR,2023,Q1,true,false,AUTO_OK,2023,Q1,rule_h_trusted_issuer_xbrl_advance,true
0000060667-23-000135,LOW,cleaned_NR,2023,Q2,true,false,AUTO_OK,2023,Q2,rule_h_trusted_issuer_xbrl_advance,true
0000060667-23-000159,LOW,cleaned_NR,2023,Q3,true,false,AUTO_OK,2023,Q3,rule_h_trusted_issuer_xbrl_advance,true
0000060667-24-000012,LOW,cleaned_NR,2023,Q4,true,false,AUTO_OK,2023,Q4,rule_h_trusted_issuer_xbrl_advance,true
0000060667-24-000081,LOW,cleaned_NR,2024,Q1,true,false,AUTO_OK,2024,Q1,rule_h_trusted_issuer_xbrl_advance,true
0000060667-24-000137,LOW,cleaned_NR,2024,Q2,true,false,AUTO_OK,2024,Q2,rule_h_trusted_issuer_xbrl_advance,true
0000060667-24-000167,LOW,cleaned_NR,2024,Q3,true,false,AUTO_OK,2024,Q3,rule_h_trusted_issuer_xbrl_advance,true
0000060667-25-000018,LOW,cleaned_NR,2024,Q4,true,false,AUTO_OK,2024,Q4,rule_h_trusted_issuer_xbrl_advance,true
0000060667-25-000091,LOW,cleaned_NR,2025,Q1,true,false,AUTO_OK,2025,Q1,rule_h_trusted_issuer_xbrl_advance,true
0000060667-25-000161,LOW,cleaned_NR,2025,Q2,true,false,AUTO_OK,2025,Q2,rule_h_trusted_issuer_xbrl_advance,true
0000060667-25-000203,LOW,cleaned_NR,2025,Q3,true,false,AUTO_OK,2025,Q3,rule_h_trusted_issuer_xbrl_advance,true
0000060667-26-000020,LOW,cleaned_NR,2025,Q4,true,true,AUTO_OK,2025,Q4,rule_h_trusted_issuer_xbrl_advance,true
0000075288-24-000057,OXM,cleaned_NR,2024,Q2,true,false,AUTO_OK,2024,Q2,rule_h_trusted_issuer_xbrl_advance,true
0000075288-24-000080,OXM,cleaned_NR,2024,Q3,true,false,AUTO_OK,2024,Q3,rule_h_trusted_issuer_xbrl_advance,true
0000075288-25-000030,OXM,cleaned_NR,2024,Q4,true,false,AUTO_OK,2024,Q4,rule_h_trusted_issuer_xbrl_advance,true
0000075288-25-000077,OXM,cleaned_NR,2025,Q1,true,false,AUTO_OK,2025,Q1,rule_h_trusted_issuer_xbrl_advance,true
0000075288-25-000130,OXM,cleaned_NR,2025,Q2,true,false,AUTO_OK,2025,Q2,rule_h_trusted_issuer_xbrl_advance,true
0000075288-25-000146,OXM,cleaned_NR,2025,Q3,true,false,AUTO_OK,2025,Q3,rule_h_trusted_issuer_xbrl_advance,true
0000075288-26-000023,OXM,cleaned_NR,2025,Q4,true,true,AUTO_OK,2025,Q4,rule_h_trusted_issuer_xbrl_advance,true
0000077476-23-000009,PEP,cleaned_NR,2022,Q4,true,false,AUTO_OK,2022,Q4,rule_g_strict_direct_recent_prior_calendar,true
0000077476-24-000010,PEP,cleaned_NR,2023,Q4,true,false,AUTO_OK,2023,Q4,rule_g_strict_direct_recent_prior_calendar,true
0000077476-25-000008,PEP,cleaned_NR,2024,Q4,true,false,AUTO_OK,2024,Q4,rule_g_strict_direct_recent_prior_calendar,true
0000077476-26-000009,PEP,cleaned_NR,2025,Q4,true,false,AUTO_OK,2025,Q4,rule_g_strict_direct_recent_prior_calendar,true
0000078239-23-000062,PVH,cleaned_NR,2023,Q1,true,false,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,false
0000078239-23-000111,PVH,cleaned_NR,2023,Q2,true,false,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,false
0000078239-23-000129,PVH,cleaned_NR,2023,Q3,true,false,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,false
0000078239-24-000011,PVH,cleaned_NR,2023,Q4,true,false,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,false
0000078239-24-000030,PVH,cleaned_NR,2024,Q1,true,false,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,false
0000078239-24-000065,PVH,cleaned_NR,2024,Q2,true,false,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,false
0000078239-24-000083,PVH,cleaned_NR,2024,Q3,true,false,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,false
0000078239-25-000014,PVH,cleaned_NR,2024,Q4,true,false,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,false
0000078239-25-000050,PVH,cleaned_NR,2025,Q1,true,false,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,false
0000078239-25-000066,PVH,cleaned_NR,2025,Q2,true,false,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,false
0000078239-25-000084,PVH,cleaned_NR,2025,Q3,true,false,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,false
0000078239-26-000020,PVH,cleaned_NR,2025,Q4,true,true,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,false
0000093751-26-000184,STT,cleaned_NR,2026,Q1,true,true,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0000094845-23-000007,LEVI,cleaned_NR,2022,Q4,true,false,AUTO_OK,2022,Q4,rule_g_strict_direct_recent_prior_calendar,true
0000094845-23-000026,LEVI,cleaned_NR,2023,Q1,true,false,AUTO_OK,2023,Q1,rule_g_strict_direct_recent_prior_calendar,true
0000094845-23-000047,LEVI,cleaned_NR,2023,Q2,true,false,AUTO_OK,2023,Q2,rule_g_strict_direct_recent_prior_calendar,true
0000094845-23-000053,LEVI,cleaned_NR,2023,Q3,true,false,AUTO_OK,2023,Q3,rule_g_strict_direct_recent_prior_calendar,true
0000094845-24-000011,LEVI,cleaned_NR,2023,Q4,true,false,AUTO_OK,2023,Q4,rule_g_strict_direct_recent_prior_calendar,true
0000094845-24-000027,LEVI,cleaned_NR,2024,Q1,true,false,AUTO_OK,2024,Q1,rule_g_strict_direct_recent_prior_calendar,true
0000094845-24-000046,LEVI,cleaned_NR,2024,Q2,true,false,AUTO_OK,2024,Q2,rule_g_strict_direct_recent_prior_calendar,true
0000094845-25-000006,LEVI,cleaned_NR,2024,Q4,true,false,AUTO_OK,2024,Q4,rule_g_strict_direct_recent_prior_calendar,true
0000094845-25-000021,LEVI,cleaned_NR,2025,Q1,true,false,AUTO_OK,2025,Q1,rule_g_strict_direct_recent_prior_calendar,true
0000094845-25-000037,LEVI,cleaned_NR,2025,Q2,true,false,AUTO_OK,2025,Q2,rule_g_strict_direct_recent_prior_calendar,true
0000094845-25-000051,LEVI,cleaned_NR,2025,Q3,true,false,AUTO_OK,2025,Q3,rule_g_strict_direct_recent_prior_calendar,true
0000094845-26-000009,LEVI,cleaned_NR,2025,Q4,true,false,AUTO_OK,2025,Q4,rule_g_strict_direct_recent_prior_calendar,true
