ticker,cik,accession,formType,filingDate,in_neo4j
XRX,0001770450,0001770450-25-000003,8-K,2025-01-28,YES
XRX,0001770450,0001193125-25-008605,8-K,2025-01-21,YES
XRX,0001770450,0001193125-24-283670,8-K,2024-12-23,YES
XRX,0001770450,0001193125-24-263043,8-K,2024-11-21,YES
XRX,0001770450,0001770450-24-000050,10-Q,2024-11-04,YES
XRX,0001770450,0001770450-24-000045,8-K,2024-10-29,YES
XRX,0001770450,0001193125-24-238574,8-K,2024-10-17,YES
XRX,0001770450,0001193125-24-220895,8-K,2024-09-18,YES
XRX,0001770450,0001770450-24-000042,10-Q,2024-08-01,YES
XRX,0001770450,0001770450-24-000035,8-K,2024-07-25,YES
XRX,0001770450,0001193125-24-159622,8-K,2024-06-12,YES
XRX,0001770450,0001193125-24-148178,8-K,2024-05-28,YES
XRX,0001770450,0001770450-24-000031,10-Q,2024-05-01,YES
XRX,0001770450,0001770450-24-000026,8-K,2024-04-23,YES
XRX,0001770450,0001193125-24-076544,8-K,2024-03-25,YES
XRX,0001770450,0001193125-24-069299,8-K,2024-03-15,YES
XRX,0001770450,0001193125-24-066013,8-K,2024-03-12,YES
XRX,0001770450,0001770450-24-000012,10-K,2024-02-23,YES
XRX,0001770450,0001770450-24-000004,8-K,2024-01-25,YES
XRX,0001770450,0001193125-24-007505,8-K,2024-01-12,YES
XRX,0001770450,0001193125-24-003451,8-K,2024-01-05,YES
XRX,0001770450,0001193125-23-280007,8-K,2023-11-20,YES
XRX,0001770450,0001770450-23-000050,10-Q,2023-10-30,YES
XRX,0001770450,0001770450-23-000045,8-K,2023-10-24,YES
XRX,0001770450,0001193125-23-247777,8-K,2023-10-02,YES
XRX,0001770450,0001193125-23-244902,8-K,2023-09-28,YES
XRX,0001770450,0001770450-23-000042,10-Q,2023-08-02,YES
XRX,0001770450,0001770450-23-000035,8-K,2023-07-25,YES
XRX,0001770450,0001193125-23-157800,8-K,2023-05-31,YES
XRX,0001770450,0001193125-23-151791,8-K,2023-05-23,YES
XRX,0001770450,0001770450-23-000032,10-Q,2023-05-01,YES
XRX,0001770450,0001770450-23-000027,8-K,2023-04-25,YES
XRX,0001770450,0001193125-23-109413,8-K,2023-04-21,YES
XRX,0001770450,0001193125-23-071477,8-K,2023-03-15,YES
XRX,0001770450,0001770450-23-000011,10-K,2023-02-23,YES
XRX,0001770450,0001770450-23-000004,8-K,2023-01-26,YES
XRX,0001770450,0000950127-23-000002,8-K,2023-01-04,YES
XYL,0001524472,0001524472-26-000014,8-K,2026-02-25,NO
XYL,0001524472,0001524472-26-000012,10-K,2026-02-25,NO
XYL,0001524472,0001524472-26-000008,8-K,2026-02-10,NO
XYL,0001524472,0001524472-25-000046,10-Q,2025-10-28,YES
XYL,0001524472,0001524472-25-000043,8-K,2025-10-28,YES
XYL,0001524472,0001524472-25-000037,10-Q,2025-07-31,YES
XYL,0001524472,0001524472-25-000035,8-K,2025-07-31,YES
XYL,0001524472,0001524472-25-000025,8-K,2025-05-16,YES
XYL,0001524472,0001524472-25-000022,10-Q,2025-04-29,YES
XYL,0001524472,0001524472-25-000019,8-K,2025-04-29,YES
XYL,0001524472,0001524472-25-000013,10-K,2025-03-03,YES
XYL,0001524472,0001524472-25-000010,8-K,2025-02-04,YES
XYL,0001524472,0001524472-25-000006,8-K,2025-01-30,YES
XYL,0001524472,0001524472-25-000003,8-K,2025-01-15,YES
XYL,0001524472,0001524472-24-000045,10-Q,2024-10-31,YES
XYL,0001524472,0001524472-24-000043,8-K,2024-10-31,YES
XYL,0001524472,0001524472-24-000040,8-K,2024-10-15,YES
XYL,0001524472,0001524472-24-000033,10-Q,2024-07-30,YES
XYL,0001524472,0001524472-24-000031,8-K,2024-07-30,YES
XYL,0001524472,0001524472-24-000019,8-K,2024-05-21,YES
XYL,0001524472,0001524472-24-000015,10-Q,2024-05-02,YES
XYL,0001524472,0001524472-24-000013,8-K,2024-05-02,YES
XYL,0001524472,0001524472-24-000009,8-K,2024-03-08,YES
XYL,0001524472,0001524472-24-000006,10-K,2024-02-28,YES
XYL,0001524472,0001524472-24-000003,8-K,2024-02-06,YES
XYL,0001524472,0001524472-23-000045,8-K,2023-12-13,YES
XYL,0001524472,0001524472-23-000041,10-Q,2023-10-31,YES
XYL,0001524472,0001524472-23-000039,8-K,2023-10-31,YES
XYL,0001524472,0001193125-23-228080,8-K,2023-09-05,YES
XYL,0001524472,0001524472-23-000037,8-K/A,2023-08-10,YES
XYL,0001524472,0001524472-23-000032,10-Q,2023-08-04,YES
XYL,0001524472,0001193125-23-202870,8-K/A,2023-08-03,YES
XYL,0001524472,0001524472-23-000027,8-K,2023-08-02,YES
XYL,0001524472,0001193125-23-152550,8-K,2023-05-24,YES
XYL,0001524472,0001193125-23-142138,8-K,2023-05-11,YES
XYL,0001524472,0001524472-23-000018,10-Q,2023-05-04,YES
XYL,0001524472,0001524472-23-000016,8-K,2023-05-04,YES
XYL,0001524472,0001524472-23-000012,8-K,2023-03-02,YES
XYL,0001524472,0001524472-23-000009,10-K,2023-02-24,YES
XYL,0001524472,0001524472-23-000006,8-K,2023-02-10,YES
XYL,0001524472,0001524472-23-000004,8-K,2023-02-07,YES
XYL,0001524472,0001193125-23-012563,8-K,2023-01-23,YES
YELP,0001345016,0001345016-26-000019,10-K,2026-02-27,NO
YELP,0001345016,0001345016-26-000018,8-K/A,2026-02-27,NO
YELP,0001345016,0001345016-26-000011,8-K,2026-02-12,NO
YELP,0001345016,0001345016-26-000007,8-K,2026-02-06,NO
YELP,0001345016,0001345016-25-000086,8-K,2025-12-19,YES
YELP,0001345016,0001345016-25-000071,10-Q,2025-11-07,NO
YELP,0001345016,0001345016-25-000067,8-K,2025-11-06,NO
YELP,0001345016,0001345016-25-000051,8-K/A,2025-09-18,YES
YELP,0001345016,0001345016-25-000044,8-K,2025-08-25,YES
YELP,0001345016,0001345016-25-000041,10-Q,2025-08-08,YES
YELP,0001345016,0001345016-25-000038,8-K,2025-08-07,YES
YELP,0001345016,0001345016-25-000033,8-K,2025-06-17,YES
YELP,0001345016,0001345016-25-000030,10-Q,2025-05-09,YES
YELP,0001345016,0001345016-25-000027,8-K,2025-05-08,YES
YELP,0001345016,0001345016-25-000010,8-K,2025-03-27,YES
YELP,0001345016,0001345016-25-000007,10-K,2025-02-27,YES
YELP,0001345016,0001345016-25-000004,8-K,2025-02-13,YES
YELP,0001345016,0001345016-24-000060,10-Q,2024-11-08,YES
YELP,0001345016,0001345016-24-000057,8-K,2024-11-07,YES
YELP,0001345016,0001345016-24-000052,10-Q,2024-08-09,YES
YELP,0001345016,0001345016-24-000049,8-K,2024-08-08,NO
YELP,0001345016,0001345016-24-000045,8-K,2024-06-20,YES
YELP,0001345016,0001345016-24-000043,8-K/A,2024-06-20,YES
YELP,0001345016,0001345016-24-000033,10-Q,2024-05-10,YES
YELP,0001345016,0001345016-24-000029,8-K,2024-05-09,YES
YELP,0001345016,0001345016-24-000011,8-K,2024-03-28,YES
YELP,0001345016,0001345016-24-000009,10-K,2024-02-27,YES
YELP,0001345016,0001345016-24-000004,8-K,2024-02-15,YES
YELP,0001345016,0001345016-23-000057,10-Q,2023-11-03,YES
YELP,0001345016,0001345016-23-000053,8-K,2023-11-02,YES
YELP,0001345016,0001345016-23-000041,10-Q,2023-08-07,YES
YELP,0001345016,0001345016-23-000038,8-K,2023-08-03,YES
YELP,0001345016,0001345016-23-000035,8-K,2023-06-15,YES
YELP,0001345016,0001345016-23-000031,10-Q,2023-05-05,YES
YELP,0001345016,0001345016-23-000028,8-K,2023-05-04,YES
YELP,0001345016,0001345016-23-000015,8-K,2023-03-15,YES
YELP,0001345016,0001345016-23-000009,10-K,2023-02-24,YES
YELP,0001345016,0001345016-23-000004,8-K,2023-02-09,YES
YETI,0001670592,0001670592-26-000013,10-K,2026-02-27,NO
YETI,0001670592,0001670592-26-000004,8-K,2026-02-19,NO
YETI,0001670592,0001104659-26-017245,8-K,2026-02-19,NO
YETI,0001670592,0001670592-25-000048,10-Q,2025-11-06,NO
YETI,0001670592,0001670592-25-000046,8-K,2025-11-06,NO
YETI,0001670592,0001670592-25-000039,10-Q,2025-08-07,YES
YETI,0001670592,0001670592-25-000038,8-K,2025-08-07,YES
YETI,0001670592,0001104659-25-064117,8-K,2025-06-30,YES
YETI,0001670592,0001670592-25-000024,10-Q,2025-05-08,YES
YETI,0001670592,0001670592-25-000022,8-K,2025-05-08,YES
YETI,0001670592,0001104659-25-045084,8-K/A,2025-05-06,YES
YETI,0001670592,0001104659-25-045078,8-K,2025-05-06,YES
YETI,0001670592,0001104659-25-024214,8-K,2025-03-17,YES
YETI,0001670592,0001670592-25-000008,10-K,2025-02-24,YES
YETI,0001670592,0001670592-25-000003,8-K,2025-02-13,YES
YETI,0001670592,0001104659-24-117263,8-K,2024-11-13,NO
YETI,0001670592,0001670592-24-000041,10-Q,2024-11-07,YES
YETI,0001670592,0001670592-24-000040,8-K,2024-11-07,YES
YETI,0001670592,0001670592-24-000034,10-Q,2024-08-08,NO
YETI,0001670592,0001670592-24-000033,8-K,2024-08-08,NO
YETI,0001670592,0001104659-24-059655,8-K,2024-05-10,YES
YETI,0001670592,0001670592-24-000020,10-Q,2024-05-09,YES
YETI,0001670592,0001670592-24-000019,8-K,2024-05-09,YES
YETI,0001670592,0001104659-24-028485,8-K,2024-02-28,YES
YETI,0001670592,0001670592-24-000007,10-K,2024-02-26,YES
YETI,0001670592,0001104659-24-025530,8-K,2024-02-20,YES
YETI,0001670592,0001670592-24-000004,8-K,2024-02-15,YES
YETI,0001670592,0001104659-24-011619,8-K,2024-02-07,YES
YETI,0001670592,0001104659-23-128207,8-K,2023-12-21,YES
YETI,0001670592,0001670592-23-000022,10-Q,2023-11-09,YES
YETI,0001670592,0001670592-23-000020,8-K,2023-11-09,YES
YETI,0001670592,0001670592-23-000016,10-Q,2023-08-10,YES
YETI,0001670592,0001670592-23-000014,8-K,2023-08-10,YES
YETI,0001670592,0001104659-23-074758,8-K,2023-06-26,YES
YETI,0001670592,0001670592-23-000012,10-Q,2023-05-11,YES
YETI,0001670592,0001670592-23-000011,8-K,2023-05-11,YES
YETI,0001670592,0001104659-23-058472,8-K,2023-05-10,YES
YETI,0001670592,0001104659-23-053062,8-K,2023-04-28,YES
YETI,0001670592,0001104659-23-036109,8-K,2023-03-23,YES
YETI,0001670592,0001670592-23-000006,10-K,2023-02-27,YES
YETI,0001670592,0001670592-23-000003,8-K,2023-02-23,YES
YETI,0001670592,0001104659-23-022607,8-K,2023-02-16,YES
YETI,0001670592,0001104659-23-011278,8-K,2023-02-06,YES
YMAB,0001722964,0001104659-25-090232,8-K,2025-09-16,YES
YMAB,0001722964,0001558370-25-010848,10-Q,2025-08-08,YES
YMAB,0001722964,0001558370-25-010846,8-K,2025-08-08,YES
YMAB,0001722964,0001104659-25-073993,8-K,2025-08-05,YES
YMAB,0001722964,0001104659-25-068099,8-K,2025-07-15,YES
YMAB,0001722964,0001104659-25-053289,8-K,2025-05-28,YES
YMAB,0001722964,0001558370-25-007492,10-Q,2025-05-13,YES
YMAB,0001722964,0001558370-25-007491,8-K,2025-05-13,YES
YMAB,0001722964,0001104659-25-040396,10-K/A,2025-04-29,YES
YMAB,0001722964,0001558370-25-002174,8-K,2025-03-04,YES
YMAB,0001722964,0001558370-25-002105,10-K,2025-03-04,YES
YMAB,0001722964,0001558370-25-002102,8-K,2025-03-04,YES
YMAB,0001722964,0001558370-25-000159,8-K,2025-01-13,YES
YMAB,0001722964,0001558370-25-000105,8-K,2025-01-10,YES
YMAB,0001722964,0001558370-24-014950,10-Q,2024-11-08,YES
YMAB,0001722964,0001558370-24-014947,8-K,2024-11-08,YES
YMAB,0001722964,0001104659-24-113689,8-K,2024-11-04,YES
YMAB,0001722964,0001558370-24-012925,8-K,2024-09-20,YES
YMAB,0001722964,0001558370-24-012850,8-K,2024-09-17,YES
YMAB,0001722964,0001558370-24-011795,10-Q,2024-08-12,YES
YMAB,0001722964,0001558370-24-011792,8-K,2024-08-12,YES
YMAB,0001722964,0001558370-24-009915,8-K,2024-07-19,YES
YMAB,0001722964,0001558370-24-009643,8-K,2024-07-01,YES
YMAB,0001722964,0001558370-24-009614,8-K,2024-06-28,YES
YMAB,0001722964,0001104659-24-071250,8-K,2024-06-13,YES
YMAB,0001722964,0001558370-24-007056,10-Q,2024-05-07,YES
YMAB,0001722964,0001558370-24-007047,8-K,2024-05-07,YES
YMAB,0001722964,0001104659-24-054165,8-K,2024-04-29,YES
YMAB,0001722964,0001104659-24-034340,8-K,2024-03-14,YES
YMAB,0001722964,0001104659-24-030201,8-K,2024-03-04,YES
YMAB,0001722964,0001558370-24-002188,10-K,2024-02-29,YES
YMAB,0001722964,0001104659-24-029354,8-K,2024-02-29,YES
YMAB,0001722964,0001104659-24-002442,8-K,2024-01-09,YES
YMAB,0001722964,0001104659-23-117300,8-K,2023-11-13,YES
YMAB,0001722964,0001558370-23-018827,10-Q,2023-11-13,YES
YMAB,0001722964,0001104659-23-109860,8-K,2023-10-18,YES
YMAB,0001722964,0001104659-23-109779,8-K,2023-10-18,YES
YMAB,0001722964,0001104659-23-089831,8-K,2023-08-10,YES
YMAB,0001722964,0001558370-23-014502,10-Q,2023-08-10,YES
YMAB,0001722964,0001104659-23-070029,8-K,2023-06-09,YES
YMAB,0001722964,0001104659-23-065549,8-K,2023-05-26,YES
YMAB,0001722964,0001104659-23-063453,8-K,2023-05-23,YES
YMAB,0001722964,0001104659-23-057154,8-K,2023-05-08,YES
YMAB,0001722964,0001558370-23-008502,10-Q,2023-05-08,YES
YMAB,0001722964,0001104659-23-046465,8-K,2023-04-18,YES
YMAB,0001722964,0001104659-23-041911,8-K,2023-04-05,YES
YMAB,0001722964,0001104659-23-039137,8-K,2023-03-30,YES
YMAB,0001722964,0001558370-23-005073,10-K,2023-03-30,YES
YMAB,0001722964,0001104659-23-031568,8-K,2023-03-13,YES
YMAB,0001722964,0001104659-23-009778,8-K,2023-02-02,YES
YMAB,0001722964,0001104659-23-000896,8-K,2023-01-04,YES
YUM,0001041061,0001041061-26-000084,10-K,2026-02-20,NO
YUM,0001041061,0001041061-26-000069,8-K,2026-02-12,NO
YUM,0001041061,0001041061-26-000003,8-K,2026-02-04,NO
YUM,0001041061,0001041061-25-000120,8-K,2025-11-26,YES
YUM,0001041061,0001041061-25-000109,10-Q,2025-11-07,NO
YUM,0001041061,0001041061-25-000091,8-K,2025-11-04,NO
YUM,0001041061,0001104659-25-095069,8-K,2025-09-30,YES
YUM,0001041061,0001104659-25-088718,8-K,2025-09-10,YES
YUM,0001041061,0001041061-25-000077,8-K,2025-09-09,YES
YUM,0001041061,0001104659-25-086708,8-K,2025-09-03,YES
YUM,0001041061,0001041061-25-000073,8-K,2025-08-28,YES
YUM,0001041061,0001041061-25-000057,10-Q,2025-08-07,YES
YUM,0001041061,0001041061-25-000048,8-K,2025-08-05,YES
YUM,0001041061,0001041061-25-000041,8-K,2025-06-17,YES
YUM,0001041061,0001041061-25-000038,8-K,2025-05-20,YES
YUM,0001041061,0001041061-25-000025,10-Q,2025-05-07,YES
YUM,0001041061,0001041061-25-000021,8-K,2025-04-30,YES
YUM,0001041061,0001193125-25-067752,8-K,2025-03-31,YES
YUM,0001041061,0001041061-25-000018,8-K,2025-03-18,YES
YUM,0001041061,0001041061-25-000016,8-K,2025-03-04,YES
YUM,0001041061,0001041061-25-000013,10-K,2025-02-19,YES
YUM,0001041061,0001041061-25-000008,8-K,2025-02-06,YES
YUM,0001041061,0001041061-25-000004,8-K,2025-01-15,YES
YUM,0001041061,0001041061-25-000002,8-K,2025-01-08,YES
YUM,0001041061,0001041061-24-000039,10-Q,2024-11-07,YES
YUM,0001041061,0001041061-24-000036,8-K,2024-11-05,YES
YUM,0001041061,0001041061-24-000033,10-Q,2024-08-08,NO
YUM,0001041061,0001041061-24-000029,8-K,2024-08-06,NO
YUM,0001041061,0001041061-24-000023,8-K,2024-05-21,YES
YUM,0001041061,0001041061-24-000020,10-Q,2024-05-07,YES
YUM,0001041061,0001041061-24-000014,8-K,2024-05-01,YES
YUM,0001041061,0001104659-24-053083,8-K,2024-04-26,YES
YUM,0001041061,0001041061-24-000011,10-K,2024-02-20,YES
YUM,0001041061,0001041061-24-000003,8-K,2024-02-07,YES
YUM,0001041061,0001041061-23-000050,10-Q,2023-11-07,YES
YUM,0001041061,0001041061-23-000046,8-K,2023-11-01,YES
YUM,0001041061,0001041061-23-000043,8-K/A,2023-08-17,YES
YUM,0001041061,0001041061-23-000041,10-Q,2023-08-07,YES
YUM,0001041061,0001041061-23-000037,8-K,2023-08-02,YES
YUM,0001041061,0001041061-23-000035,8-K,2023-07-19,YES
YUM,0001041061,0001041061-23-000033,8-K,2023-06-29,YES
YUM,0001041061,0001041061-23-000028,8-K,2023-05-24,YES
YUM,0001041061,0001041061-23-000025,10-Q,2023-05-09,YES
YUM,0001041061,0001041061-23-000014,8-K,2023-05-03,YES
YUM,0001041061,0001041061-23-000009,10-K,2023-02-27,YES
YUM,0001041061,0001041061-23-000003,8-K,2023-02-08,YES
YUM,0001041061,0001104659-23-004769,8-K,2023-01-19,YES
ZBRA,0000877212,0001628280-26-007668,10-K,2026-02-12,NO
ZBRA,0000877212,0000877212-26-000003,8-K,2026-02-12,NO
ZBRA,0000877212,0001628280-25-056882,8-K,2025-12-15,YES
ZBRA,0000877212,0001628280-25-053699,8-K,2025-11-24,YES
ZBRA,0000877212,0001628280-25-049648,8-K,2025-11-05,NO
ZBRA,0000877212,0001628280-25-046778,10-Q,2025-10-28,YES
ZBRA,0000877212,0001628280-25-046567,8-K,2025-10-28,YES
ZBRA,0000877212,0001628280-25-045297,8-K,2025-10-17,YES
ZBRA,0000877212,0001628280-25-043295,8-K,2025-10-01,YES
ZBRA,0000877212,0000877212-25-000131,10-Q,2025-08-05,YES
ZBRA,0000877212,0000877212-25-000129,8-K,2025-08-05,YES
ZBRA,0000877212,0001104659-25-073878,8-K,2025-08-05,YES
ZBRA,0000877212,0000877212-25-000124,8-K,2025-07-28,YES
ZBRA,0000877212,0000877212-25-000120,8-K,2025-05-14,YES
ZBRA,0000877212,0000877212-25-000065,10-Q,2025-04-29,YES
ZBRA,0000877212,0000877212-25-000063,8-K,2025-04-29,YES
ZBRA,0000877212,0000877212-25-000027,10-K,2025-02-13,YES
ZBRA,0000877212,0000877212-25-000025,8-K,2025-02-13,YES
ZBRA,0000877212,0000877212-24-000164,10-Q,2024-10-29,YES
ZBRA,0000877212,0000877212-24-000162,8-K,2024-10-29,YES
ZBRA,0000877212,0000877212-24-000151,10-Q,2024-07-30,YES
ZBRA,0000877212,0000877212-24-000149,8-K,2024-07-30,YES
ZBRA,0000877212,0000877212-24-000142,8-K,2024-05-28,YES
ZBRA,0000877212,0000877212-24-000139,8-K,2024-05-22,YES
ZBRA,0000877212,0000877212-24-000137,8-K,2024-05-20,YES
ZBRA,0000877212,0000877212-24-000130,8-K,2024-05-15,NO
ZBRA,0000877212,0000877212-24-000063,10-Q,2024-04-30,YES
ZBRA,0000877212,0000877212-24-000061,8-K,2024-04-30,YES
ZBRA,0000877212,0000877212-24-000053,8-K,2024-03-22,YES
ZBRA,0000877212,0000877212-24-000029,10-K,2024-02-15,YES
ZBRA,0000877212,0000877212-24-000026,8-K,2024-02-15,YES
ZBRA,0000877212,0000877212-23-000145,8-K,2023-11-06,YES
ZBRA,0000877212,0000877212-23-000143,10-Q,2023-10-31,YES
ZBRA,0000877212,0000877212-23-000141,8-K,2023-10-31,YES
ZBRA,0000877212,0000877212-23-000125,10-Q,2023-08-01,YES
ZBRA,0000877212,0000877212-23-000123,8-K,2023-08-01,YES
ZBRA,0000877212,0000877212-23-000102,8-K,2023-05-15,YES
ZBRA,0000877212,0000877212-23-000055,10-Q,2023-05-02,YES
ZBRA,0000877212,0000877212-23-000053,8-K,2023-05-02,YES
ZBRA,0000877212,0000877212-23-000025,10-K,2023-02-16,YES
ZBRA,0000877212,0000877212-23-000023,8-K,2023-02-16,YES
ZI,0001794515,0001794515-26-000012,10-K,2026-02-12,NO
ZI,0001794515,0001794515-26-000004,8-K,2026-02-09,NO
ZI,0001794515,0001794515-25-000188,8-K,2025-11-28,NO
ZI,0001794515,0001794515-25-000184,10-Q,2025-11-03,NO
ZI,0001794515,0001794515-25-000182,8-K,2025-11-03,NO
ZI,0001794515,0001794515-25-000167,10-Q,2025-08-04,NO
ZI,0001794515,0001794515-25-000165,8-K,2025-08-04,NO
ZI,0001794515,0001794515-25-000138,8-K,2025-06-09,NO
ZI,0001794515,0001794515-25-000114,8-K,2025-05-16,NO
ZI,0001794515,0001794515-25-000100,10-Q,2025-05-12,NO
ZI,0001794515,0001794515-25-000097,8-K,2025-05-12,NO
ZI,0001794515,0001794515-25-000045,10-K,2025-02-25,NO
ZI,0001794515,0001794515-25-000042,8-K,2025-02-25,NO
ZI,0001794515,0001794515-25-000025,8-K,2025-02-19,NO
ZI,0001794515,0001794515-25-000007,8-K,2025-01-16,NO
ZI,0001794515,0001794515-24-000211,10-K/A,2024-12-20,NO
ZI,0001794515,0001794515-24-000185,10-Q,2024-11-12,NO
ZI,0001794515,0001794515-24-000183,8-K,2024-11-12,NO
ZI,0001794515,0001794515-24-000163,8-K/A,2024-09-11,NO
ZI,0001794515,0001794515-24-000137,10-Q,2024-08-06,NO
ZI,0001794515,0001794515-24-000132,8-K,2024-08-05,NO
ZI,0001794515,0001794515-24-000114,8-K,2024-06-12,NO
ZI,0001794515,0001794515-24-000078,8-K,2024-05-17,NO
ZI,0001794515,0001794515-24-000074,10-Q,2024-05-07,NO
ZI,0001794515,0001794515-24-000072,8-K,2024-05-07,NO
ZI,0001794515,0001794515-24-000041,8-K,2024-02-26,NO
ZI,0001794515,0001794515-24-000035,8-K,2024-02-23,NO
ZI,0001794515,0001794515-24-000028,8-K,2024-02-21,NO
ZI,0001794515,0001794515-24-000016,10-K,2024-02-15,NO
ZI,0001794515,0001794515-24-000011,8-K,2024-02-12,NO
ZI,0001794515,0001794515-23-000183,8-K,2023-12-11,NO
ZI,0001794515,0001794515-23-000169,10-Q,2023-10-30,NO
ZI,0001794515,0001794515-23-000167,8-K,2023-10-30,NO
ZI,0001794515,0001794515-23-000158,8-K,2023-09-29,NO
ZI,0001794515,0001794515-23-000138,10-Q,2023-07-31,NO
ZI,0001794515,0001794515-23-000136,8-K,2023-07-31,NO
ZI,0001794515,0001794515-23-000109,8-K,2023-06-02,NO
ZI,0001794515,0001794515-23-000091,8-K,2023-05-19,NO
ZI,0001794515,0001794515-23-000080,10-Q,2023-05-01,NO
ZI,0001794515,0001794515-23-000079,8-K,2023-05-01,NO
ZI,0001794515,0001794515-23-000055,8-K,2023-03-14,NO
ZI,0001794515,0001794515-23-000053,8-K,2023-03-13,NO
ZI,0001794515,0001794515-23-000041,8-K,2023-03-02,NO
ZI,0001794515,0001794515-23-000034,10-K,2023-02-16,NO
ZI,0001794515,0001794515-23-000020,8-K,2023-02-06,NO
ZI,0001794515,0001794515-23-000010,8-K,2023-02-01,NO
ZI,0001794515,0001794515-23-000006,8-K,2023-01-04,NO
ZM,0001585521,0001585521-26-000030,10-K,2026-02-27,NO
ZM,0001585521,0001585521-26-000026,8-K,2026-02-25,NO
ZM,0001585521,0001585521-25-000202,10-Q,2025-11-25,YES
ZM,0001585521,0001585521-25-000200,8-K,2025-11-24,YES
ZM,0001585521,0001585521-25-000141,10-Q,2025-08-22,YES
ZM,0001585521,0001585521-25-000138,8-K,2025-08-21,YES
ZM,0001585521,0001193125-25-181838,8-K,2025-08-15,YES
ZM,0001585521,0001193125-25-142800,8-K,2025-06-18,YES
ZM,0001585521,0001585521-25-000090,10-Q,2025-05-23,YES
ZM,0001585521,0001585521-25-000087,8-K,2025-05-21,YES
ZM,0001585521,0001193125-25-096694,8-K,2025-04-25,YES
ZM,0001585521,0001193125-25-081979,8-K,2025-04-16,YES
ZM,0001585521,0001585521-25-000042,10-K,2025-02-28,YES
ZM,0001585521,0001585521-25-000027,8-K,2025-02-24,YES
ZM,0001585521,0001585521-24-000260,10-Q,2024-11-26,YES
ZM,0001585521,0001585521-24-000257,8-K,2024-11-25,YES
ZM,0001585521,0001193125-24-229587,8-K,2024-10-01,YES
ZM,0001585521,0001193125-24-207181,8-K,2024-08-26,YES
ZM,0001585521,0001585521-24-000181,10-Q,2024-08-23,YES
ZM,0001585521,0001585521-24-000178,8-K,2024-08-21,YES
ZM,0001585521,0001585521-24-000128,8-K,2024-06-18,YES
ZM,0001585521,0001585521-24-000094,10-Q,2024-05-22,YES
ZM,0001585521,0001585521-24-000091,8-K,2024-05-20,YES
ZM,0001585521,0001585521-24-000030,10-K,2024-03-04,YES
ZM,0001585521,0001585521-24-000025,8-K,2024-02-26,YES
ZM,0001585521,0001585521-23-000249,10-Q,2023-11-21,YES
ZM,0001585521,0001585521-23-000246,8-K,2023-11-20,YES
ZM,0001585521,0001585521-23-000194,10-Q,2023-08-23,YES
ZM,0001585521,0001585521-23-000191,8-K,2023-08-21,YES
ZM,0001585521,0001193125-23-191465,8-K,2023-07-21,YES
ZM,0001585521,0001585521-23-000164,8-K,2023-06-21,YES
ZM,0001585521,0001585521-23-000128,10-Q,2023-05-25,YES
