ticker,accession_8k,filed_8k,candidate_d_outcome,candidate_d_fy,candidate_d_q,candidate_d_source,sec_truth_tier,sec_truth_fy,sec_truth_q,evidence_quote,evidence_url,document_type,document_name,evidence_method,raw_cached_path,companion_periodic_accession,companion_periodic_form,companion_periodic_filed,companion_periodic_period_of_report,companion_xbrl_fy,companion_xbrl_q,companion_cover_quote,reasoning
PVH,0000078239-25-000066,2025-08-26,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q2,second quarter of 2025,https://www.sec.gov/Archives/edgar/data/78239/000007823925000066/ex99120252q8k.htm,EX-99.1,ex99120252q8k.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000078239-25-000066/ex99120252q8k.htm,0000078239-25-000072,10-Q,2025-09-05,2025-08-03,2025,Q2,"For the quarterly period ended August 3, 2025",current-period quote found in EX-99.1 (ex99120252q8k.htm)
PVH,0000078239-25-000084,2025-12-03,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2025,Q1,first quarter of 2025,https://www.sec.gov/Archives/edgar/data/78239/000007823925000084/ex99120253q8k.htm,EX-99.1,ex99120253q8k.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000078239-25-000084/ex99120253q8k.htm,0000078239-25-000090,10-Q,2025-12-08,2025-11-02,2025,Q3,"For the quarterly period ended November 2, 2025",current-period quote found in EX-99.1 (ex99120253q8k.htm)
PVH,0000078239-26-000020,2026-03-31,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q4,fourth quarter and full year 2025,https://www.sec.gov/Archives/edgar/data/78239/000007823926000020/ex99120254q8k.htm,EX-99.1,ex99120254q8k.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000078239-26-000020/ex99120254q8k.htm,0000078239-26-000021,10-K,2026-03-31,2026-02-01,2025,FY,"For the fiscal year ended February 1, 2026",current-period quote found in EX-99.1 (ex99120254q8k.htm)
RH,0001104659-25-120343,2025-12-11,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q3,THIRD QUARTER FISCAL 2025,https://www.sec.gov/Archives/edgar/data/1528849/000110465925120343/rh-20251211xex99d1.htm,EX-99.1,rh-20251211xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001104659-25-120343/rh-20251211xex99d1.htm,0001104659-25-120354,10-Q,2025-12-11,2025-11-01,2025,Q3,"For the quarterly period ended November 1, 2025",current-period quote found in EX-99.1 (rh-20251211xex99d1.htm)
RH,0001104659-26-037775,2026-03-31,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q4,FOURTH QUARTER AND FISCAL YEAR 2025,https://www.sec.gov/Archives/edgar/data/1528849/000110465926037775/rh-20260331xex99d1.htm,EX-99.1,rh-20260331xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001104659-26-037775/rh-20260331xex99d1.htm,0001104659-26-037992,10-K,2026-04-01,2026-01-31,2025,FY,"For the fiscal year ended January 31, 2026",current-period quote found in EX-99.1 (rh-20260331xex99d1.htm)
RH,0001558370-23-000847,2023-02-03,FAIL_CLOSED,,,prior_periodic_projection_no_prior,A,2023,Q4,"fiscal year ended January 29, 2022",https://www.sec.gov/Archives/edgar/data/1528849/000155837023000847/rh-20230201x8k.htm,8-K body,rh-20230201x8k.htm,fiscal_quarter_ended_with_companion_xbrl_fy,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-23-000847/rh-20230201x8k.htm,0001558370-23-004942,10-K,2023-03-29,2023-01-28,2023,FY,"For the fiscal year ended January 28, 2023",fiscal-quarter-ended fallback pattern + issuer XBRL companion match
RH,0001558370-23-004729,2023-03-27,FAIL_CLOSED,,,prior_periodic_projection_no_prior,B,2022,Q1,first quarter of fiscal 2022,https://www.sec.gov/Archives/edgar/data/1528849/000155837023004729/rh-20230327xex99d1.htm,EX-99.1,rh-20230327xex99d1.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-23-004729/rh-20230327xex99d1.htm,0001558370-23-010531,10-Q,2023-05-26,2023-04-29,2023,Q1,"For the quarterly period ended April 29, 2023",current-period quote found in EX-99.1 (rh-20230327xex99d1.htm)
RH,0001558370-23-004922,2023-03-29,FAIL_CLOSED,,,prior_periodic_projection_no_prior,B,2022,Q4,FOURTH QUARTER AND FISCAL YEAR 2022,https://www.sec.gov/Archives/edgar/data/1528849/000155837023004922/rh-20230329xex99d1.htm,EX-99.1,rh-20230329xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-23-004922/rh-20230329xex99d1.htm,0001558370-23-004942,10-K,2023-03-29,2023-01-28,2023,FY,"For the fiscal year ended January 28, 2023",current-period quote found in EX-99.1 (rh-20230329xex99d1.htm)
RH,0001558370-23-010460,2023-05-25,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,A,2023,Q1,FIRST QUARTER 2023,https://www.sec.gov/Archives/edgar/data/1528849/000155837023010460/rh-20230525xex99d1.htm,EX-99.1,rh-20230525xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-23-010460/rh-20230525xex99d1.htm,0001558370-23-010531,10-Q,2023-05-26,2023-04-29,2023,Q1,"For the quarterly period ended April 29, 2023",current-period quote found in EX-99.1 (rh-20230525xex99d1.htm)
RH,0001558370-23-015550,2023-09-07,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q2,SECOND QUARTER 2023,https://www.sec.gov/Archives/edgar/data/1528849/000155837023015550/rh-20230907xex99d1.htm,EX-99.1,rh-20230907xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-23-015550/rh-20230907xex99d1.htm,0001558370-23-015560,10-Q,2023-09-07,2023-07-29,2023,Q2,"For the quarterly period ended July 29, 2023",current-period quote found in EX-99.1 (rh-20230907xex99d1.htm)
RH,0001558370-23-019626,2023-12-07,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q3,THIRD QUARTER 2023,https://www.sec.gov/Archives/edgar/data/1528849/000155837023019626/rh-20231207xex99d1.htm,EX-99.1,rh-20231207xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-23-019626/rh-20231207xex99d1.htm,0001558370-23-019631,10-Q,2023-12-07,2023-10-28,2023,Q3,"For the quarterly period ended October 28, 2023",current-period quote found in EX-99.1 (rh-20231207xex99d1.htm)
RH,0001558370-24-004085,2024-03-27,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2023,Q4,FOURTH QUARTER AND FISCAL YEAR 2023,https://www.sec.gov/Archives/edgar/data/1528849/000155837024004085/rh-20240327xex99d1.htm,EX-99.1,rh-20240327xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-24-004085/rh-20240327xex99d1.htm,0001558370-24-004248,10-K,2024-03-28,2024-02-03,2024,FY,"For the fiscal year ended February 3, 2024",current-period quote found in EX-99.1 (rh-20240327xex99d1.htm)
RH,0001558370-24-009144,2024-06-13,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,A,2024,Q1,FIRST QUARTER FISCAL 2024,https://www.sec.gov/Archives/edgar/data/1528849/000155837024009144/rh-20240613xex99d1.htm,EX-99.1,rh-20240613xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-24-009144/rh-20240613xex99d1.htm,0001558370-24-009145,10-Q,2024-06-13,2024-05-04,2024,Q1,"For the quarterly period ended May 4, 2024",current-period quote found in EX-99.1 (rh-20240613xex99d1.htm)
RH,0001558370-24-012764,2024-09-12,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q2,SECOND QUARTER FISCAL 2024,https://www.sec.gov/Archives/edgar/data/1528849/000155837024012764/rh-20240912xex99d1.htm,EX-99.1,rh-20240912xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-24-012764/rh-20240912xex99d1.htm,0001558370-24-012768,10-Q,2024-09-12,2024-08-03,2024,Q2,"For the quarterly period ended August 3, 2024",current-period quote found in EX-99.1 (rh-20240912xex99d1.htm)
RH,0001558370-24-016181,2024-12-12,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q3,THIRD QUARTER FISCAL 2024,https://www.sec.gov/Archives/edgar/data/1528849/000155837024016181/rh-20241212xex99d1.htm,EX-99.1,rh-20241212xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-24-016181/rh-20241212xex99d1.htm,0001558370-24-016185,10-Q,2024-12-12,2024-11-02,2024,Q3,"For the quarterly period ended November 2, 2024",current-period quote found in EX-99.1 (rh-20241212xex99d1.htm)
RH,0001558370-25-004324,2025-04-02,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q4,FOURTH QUARTER AND FISCAL 2024,https://www.sec.gov/Archives/edgar/data/1528849/000155837025004324/rh-20250402xex99d1.htm,EX-99.1,rh-20250402xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-25-004324/rh-20250402xex99d1.htm,0001558370-25-004329,10-K,2025-04-02,2025-02-01,2024,FY,"For the fiscal year ended February 1, 2025",current-period quote found in EX-99.1 (rh-20250402xex99d1.htm)
RH,0001558370-25-012006,2025-09-11,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q2,SECOND QUARTER FISCAL 2025,https://www.sec.gov/Archives/edgar/data/1528849/000155837025012006/rh-20250911xex99d1.htm,EX-99.1,rh-20250911xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-25-012006/rh-20250911xex99d1.htm,0001558370-25-012015,10-Q,2025-09-11,2025-08-02,2025,Q2,"For the quarterly period ended August 2, 2025",current-period quote found in EX-99.1 (rh-20250911xex99d1.htm)
ROST,0000745732-24-000006,2024-03-05,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q4,FOURTH QUARTER AND FISCAL 2023,https://www.sec.gov/Archives/edgar/data/745732/000074573224000006/q4fy23exhibit991.htm,EX-99.1,q4fy23exhibit991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000745732-24-000006/q4fy23exhibit991.htm,0000745732-24-000009,10-K,2024-04-02,2024-02-03,2023,FY,"For the fiscal year ended February 03 , 2024",current-period quote found in EX-99.1 (q4fy23exhibit991.htm)
ROST,0000745732-25-000007,2025-03-04,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q4,FOURTH QUARTER AND FISCAL 2024,https://www.sec.gov/Archives/edgar/data/745732/000074573225000007/q4fy24exhibit991.htm,EX-99.1,q4fy24exhibit991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000745732-25-000007/q4fy24exhibit991.htm,0000745732-25-000010,10-K,2025-04-01,2025-02-01,2024,FY,"For the fiscal year ended February 01 , 2025",current-period quote found in EX-99.1 (q4fy24exhibit991.htm)
ULTA,0001104659-25-118457,2025-12-04,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q3,THIRD QUARTER FISCAL 2025,https://www.sec.gov/Archives/edgar/data/1403568/000110465925118457/ulta-20251204xex99d1.htm,EX-99.1,ulta-20251204xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001104659-25-118457/ulta-20251204xex99d1.htm,0001104659-25-118458,10-Q,2025-12-04,2025-11-01,2025,Q3,"For the Quarterly Period Ended November 1, 2025",current-period quote found in EX-99.1 (ulta-20251204xex99d1.htm)
ULTA,0001104659-26-027061,2026-03-12,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q4,FOURTH QUARTER AND FISCAL 2025,https://www.sec.gov/Archives/edgar/data/1403568/000110465926027061/ulta-20260312xex99d1.htm,EX-99.1,ulta-20260312xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001104659-26-027061/ulta-20260312xex99d1.htm,0001104659-26-035243,10-K,2026-03-26,2026-01-31,2025,FY,"For the fiscal year ended January 31, 2026",current-period quote found in EX-99.1 (ulta-20260312xex99d1.htm)
ULTA,0001558370-23-010462,2023-05-25,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q1,FIRST QUARTER FISCAL 2023,https://www.sec.gov/Archives/edgar/data/1403568/000155837023010462/ulta-20230525xex99d1.htm,EX-99.1,ulta-20230525xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-23-010462/ulta-20230525xex99d1.htm,0001558370-23-010464,10-Q,2023-05-25,2023-04-29,2023,Q1,"For the Quarterly Period Ended April 29, 2023",current-period quote found in EX-99.1 (ulta-20230525xex99d1.htm)
ULTA,0001558370-23-015251,2023-08-24,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q2,SECOND QUARTER FISCAL 2023,https://www.sec.gov/Archives/edgar/data/1403568/000155837023015251/ulta-20230824xex99d1.htm,EX-99.1,ulta-20230824xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-23-015251/ulta-20230824xex99d1.htm,0001558370-23-015253,10-Q,2023-08-24,2023-07-29,2023,Q2,"For the Quarterly Period Ended July 29, 2023",current-period quote found in EX-99.1 (ulta-20230824xex99d1.htm)
ULTA,0001558370-23-019391,2023-11-30,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q3,THIRD QUARTER FISCAL 2023,https://www.sec.gov/Archives/edgar/data/1403568/000155837023019391/ulta-20231130xex99d1.htm,EX-99.1,ulta-20231130xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-23-019391/ulta-20231130xex99d1.htm,0001558370-23-019393,10-Q,2023-11-30,2023-10-28,2023,Q3,"For the Quarterly Period Ended October 28, 2023",current-period quote found in EX-99.1 (ulta-20231130xex99d1.htm)
ULTA,0001558370-24-003233,2024-03-14,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q4,FOURTH QUARTER FISCAL 2023,https://www.sec.gov/Archives/edgar/data/1403568/000155837024003233/ulta-20240314xex99d1.htm,EX-99.1,ulta-20240314xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-24-003233/ulta-20240314xex99d1.htm,0001558370-24-003941,10-K,2024-03-26,2024-02-03,2023,FY,"For the fiscal year ended February 3, 2024",current-period quote found in EX-99.1 (ulta-20240314xex99d1.htm)
ULTA,0001558370-24-008776,2024-05-30,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q1,FIRST QUARTER FISCAL 2024,https://www.sec.gov/Archives/edgar/data/1403568/000155837024008776/ulta-20240530xex99d1.htm,EX-99.1,ulta-20240530xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-24-008776/ulta-20240530xex99d1.htm,0001558370-24-008777,10-Q,2024-05-30,2024-05-04,2024,Q1,"For the Quarterly Period Ended May 4, 2024",current-period quote found in EX-99.1 (ulta-20240530xex99d1.htm)
ULTA,0001558370-24-012541,2024-08-29,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q2,SECOND QUARTER FISCAL 2024,https://www.sec.gov/Archives/edgar/data/1403568/000155837024012541/ulta-20240829xex99.htm,EX-99,ulta-20240829xex99.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-24-012541/ulta-20240829xex99.htm,0001558370-24-012542,10-Q,2024-08-29,2024-08-03,2024,Q2,"For the Quarterly Period Ended August 3, 2024",current-period quote found in EX-99 (ulta-20240829xex99.htm)
ULTA,0001558370-24-016047,2024-12-05,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q3,THIRD QUARTER FISCAL 2024,https://www.sec.gov/Archives/edgar/data/1403568/000155837024016047/ulta-20241205xex99d1.htm,EX-99.1,ulta-20241205xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-24-016047/ulta-20241205xex99d1.htm,0001558370-24-016048,10-Q,2024-12-05,2024-11-02,2024,Q3,"For the Quarterly Period Ended November 2, 2024",current-period quote found in EX-99.1 (ulta-20241205xex99d1.htm)
ULTA,0001558370-25-002905,2025-03-13,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q4,FOURTH QUARTER FISCAL 2024,https://www.sec.gov/Archives/edgar/data/1403568/000155837025002905/ulta-20250313xex99d1.htm,EX-99.1,ulta-20250313xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-25-002905/ulta-20250313xex99d1.htm,0001558370-25-003810,10-K,2025-03-27,2025-02-01,2024,FY,"For the fiscal year ended February 1, 2025",current-period quote found in EX-99.1 (ulta-20250313xex99d1.htm)
ULTA,0001558370-25-008242,2025-05-29,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q1,FIRST QUARTER FISCAL 2025,https://www.sec.gov/Archives/edgar/data/1403568/000155837025008242/ulta-20250529xex99d1.htm,EX-99.1,ulta-20250529xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-25-008242/ulta-20250529xex99d1.htm,0001558370-25-008243,10-Q,2025-05-29,2025-05-03,2025,Q1,"For the Quarterly Period Ended May 3, 2025",current-period quote found in EX-99.1 (ulta-20250529xex99d1.htm)
ULTA,0001558370-25-011803,2025-08-28,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q2,SECOND QUARTER FISCAL 2025,https://www.sec.gov/Archives/edgar/data/1403568/000155837025011803/ulta-20250828xex99d1.htm,EX-99.1,ulta-20250828xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-25-011803/ulta-20250828xex99d1.htm,0001558370-25-011804,10-Q,2025-08-28,2025-08-02,2025,Q2,"For the Quarterly Period Ended August 2, 2025",current-period quote found in EX-99.1 (ulta-20250828xex99d1.htm)
WDAY,0001327811-23-000022,2023-02-27,FAIL_CLOSED,,,prior_periodic_projection_no_prior,A,2023,Q4,Fiscal 2023 Fourth Quarter,https://www.sec.gov/Archives/edgar/data/1327811/000132781123000022/wday-01312023x991.htm,EX-99.1,wday-01312023x991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001327811-23-000022/wday-01312023x991.htm,0001327811-23-000024,10-K,2023-02-27,2023-01-31,2023,FY,"For the fiscal year ended January 31 , 2023",current-period quote found in EX-99.1 (wday-01312023x991.htm)
WDAY,0001327811-23-000077,2023-05-25,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,A,2024,Q1,Fiscal 2024 First Quarter,https://www.sec.gov/Archives/edgar/data/1327811/000132781123000077/wday-04302023x991.htm,EX-99.1,wday-04302023x991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001327811-23-000077/wday-04302023x991.htm,0001327811-23-000078,10-Q,2023-05-25,2023-04-30,2024,Q1,"For the quarterly period ended April 30, 2023",current-period quote found in EX-99.1 (wday-04302023x991.htm)
WDAY,0001327811-23-000149,2023-08-24,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,A,2024,Q2,Fiscal 2024 Second Quarter,https://www.sec.gov/Archives/edgar/data/1327811/000132781123000149/wday-07312023x991.htm,EX-99.1,wday-07312023x991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001327811-23-000149/wday-07312023x991.htm,0001327811-23-000150,10-Q,2023-08-24,2023-07-31,2024,Q2,"For the quarterly period ended July 31, 2023",current-period quote found in EX-99.1 (wday-07312023x991.htm)
